ORI,year,City,total_pop,crime_type_rate,incidents_per_100k_population,incidents_for_total_population
PAPEP00,1995,Philadelphia,1529848,rape_per_100k,50.528,773
AZ00723,1995,Phoenix,1085706,rape_per_100k,37.856,411
PAPPD00,1995,Pittsburgh,354780,rape_per_100k,68.493,243
OR02602,1995,"Portland, Ore.",458623,rape_per_100k,92.887,426
NC09201,1995,"Raleigh, N.C.",240891,rape_per_100k,43.173,104
CA03404,1995,"Sacramento, Calif.",375845,rape_per_100k,42.039,158
UT01803,1995,Salt Lake City,175765,rape_per_100k,84.203,148
TXSPD00,1995,San Antonio,999900,rape_per_100k,65.807,658
CA03711,1995,San Diego,1157771,rape_per_100k,29.885,346
CA03801,1995,San Francisco,738371,rape_per_100k,41.172,304
CA04313,1995,San Jose,822845,rape_per_100k,47.032,387
WASPD00,1995,Seattle,529526,rape_per_100k,49.101,260
MOSPD00,1995,"St. Louis, Mo.",371425,rape_per_100k,73.501,273
FL02902,1995,"Tampa, Fla.",289882,rape_per_100k,95.556,277
AZ01003,1995,"Tucson, Ariz.",449981,rape_per_100k,64.892,292
OK07205,1995,"Tulsa, Okla.",377152,rape_per_100k,67.612,255
VA12800,1995,"Virginia Beach, Va.",435959,rape_per_100k,22.709,99
DCMPD00,1995,"Washington, D.C.",554e3,rape_per_100k,52.708,292
KS08703,1995,"Wichita, Kan.",311675,rape_per_100k,65.132,203
NM00101,1996,"Albuquerque, N.M.",426736,rape_per_100k,87.876,375
TX22001,1996,"Arlington, Texas",298632,rape_per_100k,52.238,156
GAAPD00,1996,Atlanta,413123,rape_per_100k,94.887,392
CO00101,1996,"Aurora, Colo.",262168,rape_per_100k,73.617,193
TX22701,1996,"Austin, Texas",537484,rape_per_100k,50.234,270
MDBPD00,1996,Baltimore,716446,rape_per_100k,89.469,641
MA01301,1996,Boston,552519,rape_per_100k,74.93,414
NY01401,1996,"Buffalo, N.Y.",313238,rape_per_100k,85.877,269
NC06001,1996,"Charlotte-Mecklenburg, N.C.",554070,rape_per_100k,55.228,306
ILCPD00,1996,Chicago,2754118,rape_per_100k,99.923,2752
OHCIP00,1996,Cincinnati,360457,rape_per_100k,87.389,315
OHCLP00,1996,Cleveland,496049,rape_per_100k,129.624,643
OHCOP00,1996,"Columbus, Ohio",640297,rape_per_100k,89.177,571
TXDPD00,1996,Dallas,1060585,rape_per_100k,69.773,740
CODPD00,1996,Denver,516224,rape_per_100k,69.35,358
MI82349,1996,Detroit,1002299,rape_per_100k,111.643,1119
TX07102,1996,"El Paso, Texas",602951,rape_per_100k,40.633,245
TX22012,1996,"Fort Worth, Texas",470254,rape_per_100k,67.836,319
CA01005,1996,"Fresno, Calif.",392049,rape_per_100k,55.095,216
HI00200,1996,Honolulu,878044,rape_per_100k,25.283,222
TXHPD00,1996,Houston,1772143,rape_per_100k,56.542,1002
INIPD00,1996,Indianapolis,376531,rape_per_100k,112.607,424
FL01602,1996,"Jacksonville, Fla.",690367,rape_per_100k,98.643,681
MOKPD00,1996,"Kansas City, Mo.",448474,rape_per_100k,91.867,412
NV00201,1996,Las Vegas,831303,rape_per_100k,57.139,475
CA01941,1996,"Long Beach, Calif.",440023,rape_per_100k,35.907,158
CA01942,1996,Los Angeles,3498139,rape_per_100k,41.822,1463
TNMPD00,1996,"Memphis, Tenn.",631626,rape_per_100k,124.916,789
AZ00717,1996,"Mesa, Ariz.",340818,rape_per_100k,32.275,110
FL01306,1996,Miami,384976,rape_per_100k,52.211,201
WIMPD00,1996,Milwaukee,627139,rape_per_100k,44.807,281
MN02711,1996,Minneapolis,361595,rape_per_100k,142.701,516
TN01901,1996,"Nashville, Tenn.",530059,rape_per_100k,91.877,487
LANPD00,1996,New Orleans,488300,rape_per_100k,79.869,390
NY03030,1996,New York City,7339594,rape_per_100k,31.773,2332
NJNPD00,1996,"Newark, N.J.",261909,rape_per_100k,68.344,179
CA00109,1996,"Oakland, Calif.",372145,rape_per_100k,86.525,322
OK05506,1996,Oklahoma City,469632,rape_per_100k,101.569,477
NB02802,1996,"Omaha, Neb.",350607,rape_per_100k,59.04,207
FL04804,1996,"Orlando, Fla.",182616,rape_per_100k,90.354,165
PAPEP00,1996,Philadelphia,1528403,rape_per_100k,42.135,644
AZ00723,1996,Phoenix,1139793,rape_per_100k,40.358,460
PAPPD00,1996,Pittsburgh,354308,rape_per_100k,58.142,206
OR02602,1996,"Portland, Ore.",467906,rape_per_100k,85.915,402
NC09201,1996,"Raleigh, N.C.",245176,rape_per_100k,36.708,90
CA03404,1996,"Sacramento, Calif.",379283,rape_per_100k,40.603,154
UT01803,1996,Salt Lake City,180180,rape_per_100k,84.36,152
TXSPD00,1996,San Antonio,1021477,rape_per_100k,62.361,637
CA03711,1996,San Diego,1168364,rape_per_100k,31.497,368
CA03801,1996,San Francisco,745127,rape_per_100k,39.993,298
CA04313,1996,San Jose,830374,rape_per_100k,41.066,341
WASPD00,1996,Seattle,539591,rape_per_100k,48.37,261
MOSPD00,1996,"St. Louis, Mo.",374041,rape_per_100k,71.917,269
FL02902,1996,"Tampa, Fla.",294670,rape_per_100k,89.592,264
AZ01003,1996,"Tucson, Ariz.",472385,rape_per_100k,59.697,282
OK07205,1996,"Tulsa, Okla.",379798,rape_per_100k,80.043,304
VA12800,1996,"Virginia Beach, Va.",439851,rape_per_100k,28.873,127
DCMPD00,1996,"Washington, D.C.",543e3,rape_per_100k,47.882,260
KS08703,1996,"Wichita, Kan.",312706,rape_per_100k,72.592,227
NM00101,1997,"Albuquerque, N.M.",431027,rape_per_100k,62.641,270
TX22001,1997,"Arlington, Texas",303487,rape_per_100k,41.847,127
GAAPD00,1997,Atlanta,420865,rape_per_100k,86.964,366
CO00101,1997,"Aurora, Colo.",266967,rape_per_100k,83.531,223
TX22701,1997,"Austin, Texas",546223,rape_per_100k,51.81,283
MDBPD00,1997,Baltimore,719587,rape_per_100k,66.705,480
MA01301,1997,Boston,555024,rape_per_100k,63.06,350
NY01401,1997,"Buffalo, N.Y.",312411,rape_per_100k,73.621,230
NC06001,1997,"Charlotte-Mecklenburg, N.C.",562005,rape_per_100k,61.387,345
ILCPD00,1997,Chicago,2765852,rape_per_100k,92.015,2545
OHCLP00,1997,Cleveland,496624,rape_per_100k,128.467,638
OHCOP00,1997,"Columbus, Ohio",641338,rape_per_100k,108.523,696
TXDPD00,1997,Dallas,1077829,rape_per_100k,69.028,744
CODPD00,1997,Denver,525793,rape_per_100k,67.707,356
MI82349,1997,Detroit,1021412,rape_per_100k,94.771,968
TX07102,1997,"El Paso, Texas",612754,rape_per_100k,36.719,225
TX22012,1997,"Fort Worth, Texas",477900,rape_per_100k,55.451,265
CA01005,1997,"Fresno, Calif.",396843,rape_per_100k,48.382,192
HI00200,1997,Honolulu,880272,rape_per_100k,29.196,257
TXHPD00,1997,Houston,1801370,rape_per_100k,43.856,790
INIPD00,1997,Indianapolis,378014,rape_per_100k,101.319,383
FL01602,1997,"Jacksonville, Fla.",702545,rape_per_100k,86.258,606
MOKPD00,1997,"Kansas City, Mo.",452070,rape_per_100k,92.242,417
NV00201,1997,Las Vegas,869696,rape_per_100k,68.185,593
CA01941,1997,"Long Beach, Calif.",445404,rape_per_100k,28.064,125
CA01942,1997,Los Angeles,3541309,rape_per_100k,39.901,1413
TNMPD00,1997,"Memphis, Tenn.",637492,rape_per_100k,147.139,938
AZ00717,1997,"Mesa, Ariz.",350592,rape_per_100k,35.939,126
FL01306,1997,Miami,391766,rape_per_100k,48.243,189
WIMPD00,1997,Milwaukee,628507,rape_per_100k,48.846,307
MN02711,1997,Minneapolis,363932,rape_per_100k,147.28,536
TN01901,1997,"Nashville, Tenn.",531908,rape_per_100k,103.401,550
LANPD00,1997,New Orleans,488509,rape_per_100k,78.811,385
NY03030,1997,New York City,7320477,rape_per_100k,29.465,2157
NJNPD00,1997,"Newark, N.J.",264270,rape_per_100k,64.328,170
CA00109,1997,"Oakland, Calif.",376696,rape_per_100k,81.233,306
OK05506,1997,Oklahoma City,472046,rape_per_100k,86.644,409
NB02802,1997,"Omaha, Neb.",351745,rape_per_100k,50.036,176
FL04804,1997,"Orlando, Fla.",185837,rape_per_100k,93.63,174
PAPEP00,1997,Philadelphia,1524409,rape_per_100k,42.639,650
AZ00723,1997,Phoenix,1172538,rape_per_100k,36.502,428
PAPPD00,1997,Pittsburgh,353248,rape_per_100k,49.54,175
OR02602,1997,"Portland, Ore.",473696,rape_per_100k,75.154,356
NC09201,1997,"Raleigh, N.C.",248591,rape_per_100k,41.031,102
CA03404,1997,"Sacramento, Calif.",383921,rape_per_100k,41.936,161
UT01803,1997,Salt Lake City,185553,rape_per_100k,75.989,141
TXSPD00,1997,San Antonio,1038086,rape_per_100k,59.533,618
CA03711,1997,San Diego,1182653,rape_per_100k,32.469,384
CA03801,1997,San Francisco,754239,rape_per_100k,30.892,233
CA04313,1997,San Jose,840529,rape_per_100k,44.615,375
WASPD00,1997,Seattle,547209,rape_per_100k,39.839,218
MOSPD00,1997,"St. Louis, Mo.",377221,rape_per_100k,59.647,225
FL02902,1997,"Tampa, Fla.",299867,rape_per_100k,88.373,265
AZ01003,1997,"Tucson, Ariz.",485933,rape_per_100k,59.885,291
OK07205,1997,"Tulsa, Okla.",381639,rape_per_100k,72.844,278
VA12800,1997,"Virginia Beach, Va.",443844,rape_per_100k,22.981,102
DCMPD00,1997,"Washington, D.C.",529e3,rape_per_100k,41.21,218
KS08703,1997,"Wichita, Kan.",315690,rape_per_100k,72.223,228
NM00101,1998,"Albuquerque, N.M.",422417,rape_per_100k,51.845,219
TX22001,1998,"Arlington, Texas",305948,rape_per_100k,45.106,138
GAAPD00,1998,Atlanta,414262,rape_per_100k,92.936,385
CO00101,1998,"Aurora, Colo.",262465,rape_per_100k,72.01,189
TX22701,1998,"Austin, Texas",559758,rape_per_100k,39.124,219
MDBPD00,1998,Baltimore,662253,rape_per_100k,70.819,469
MA01301,1998,Boston,559631,rape_per_100k,63.613,356
NY01401,1998,"Buffalo, N.Y.",308648,rape_per_100k,63.827,197
NC06001,1998,"Charlotte-Mecklenburg, N.C.",593078,rape_per_100k,56.148,333
ILCPD00,1998,Chicago,2750917,rape_per_100k,86.771,2387
OHCLP00,1998,Cleveland,495516,rape_per_100k,116.242,576
OHCOP00,1998,"Columbus, Ohio",661227,rape_per_100k,101.024,668
TXDPD00,1998,Dallas,1087178,rape_per_100k,66.594,724
CODPD00,1998,Denver,509343,rape_per_100k,62.826,320
MI82349,1998,Detroit,999976,rape_per_100k,85.802,858
TX07102,1998,"El Paso, Texas",624510,rape_per_100k,38.59,241
TX22012,1998,"Fort Worth, Texas",497830,rape_per_100k,58.855,293
CA01005,1998,"Fresno, Calif.",404297,rape_per_100k,43.285,175
HI00200,1998,Honolulu,874736,rape_per_100k,27.665,242
TXHPD00,1998,Houston,1797157,rape_per_100k,36.391,654
INIPD00,1998,Indianapolis,759689,rape_per_100k,77.137,586
FL01602,1998,"Jacksonville, Fla.",703251,rape_per_100k,74.085,521
MOKPD00,1998,"Kansas City, Mo.",447730,rape_per_100k,85.319,382
NV00201,1998,Las Vegas,908596,rape_per_100k,55.14,501
CA01941,1998,"Long Beach, Calif.",430018,rape_per_100k,25.813,111
CA01942,1998,Los Angeles,3621680,rape_per_100k,38.518,1395
TNMPD00,1998,"Memphis, Tenn.",604242,rape_per_100k,119.489,722
AZ00717,1998,"Mesa, Ariz.",364588,rape_per_100k,32.914,120
FL01306,1998,Miami,372949,rape_per_100k,37.539,140
WIMPD00,1998,Milwaukee,588339,rape_per_100k,48.611,286
MN02711,1998,Minneapolis,362124,rape_per_100k,126.476,458
TN01901,1998,"Nashville, Tenn.",524124,rape_per_100k,92.154,483
LANPD00,1998,New Orleans,471157,rape_per_100k,63.461,299
NY03030,1998,New York City,7357745,rape_per_100k,27.807,2046
NJNPD00,1998,"Newark, N.J.",269205,rape_per_100k,60.177,162
CA00109,1998,"Oakland, Calif.",376375,rape_per_100k,90.335,340
OK05506,1998,Oklahoma City,463637,rape_per_100k,90.804,421
NB02802,1998,"Omaha, Neb.",368258,rape_per_100k,46.978,173
FL04804,1998,"Orlando, Fla.",181527,rape_per_100k,111.829,203
PAPEP00,1998,Philadelphia,1449419,rape_per_100k,51.883,752
AZ00723,1998,Phoenix,1225692,rape_per_100k,28.229,346
PAPPD00,1998,Pittsburgh,354228,rape_per_100k,54.767,194
OR02602,1998,"Portland, Ore.",488813,rape_per_100k,73.852,361
NC09201,1998,"Raleigh, N.C.",256084,rape_per_100k,40.612,104
CA03404,1998,"Sacramento, Calif.",384703,rape_per_100k,36.652,141
UT01803,1998,Salt Lake City,178579,rape_per_100k,81.757,146
TXSPD00,1998,San Antonio,1100791,rape_per_100k,66.679,734
CA03711,1998,San Diego,1205728,rape_per_100k,30.77,371
CA03801,1998,San Francisco,741362,rape_per_100k,32.912,244
CA04313,1998,San Jose,860211,rape_per_100k,41.501,357
WASPD00,1998,Seattle,538105,rape_per_100k,44.973,242
MOSPD00,1998,"St. Louis, Mo.",344153,rape_per_100k,48.815,168
FL02902,1998,"Tampa, Fla.",295027,rape_per_100k,90.161,266
AZ01003,1998,"Tucson, Ariz.",467677,rape_per_100k,77.831,364
OK07205,1998,"Tulsa, Okla.",386251,rape_per_100k,69.126,267
VA12800,1998,"Virginia Beach, Va.",436205,rape_per_100k,19.257,84
DCMPD00,1998,"Washington, D.C.",523e3,rape_per_100k,36.329,190
KS08703,1998,"Wichita, Kan.",329179,rape_per_100k,56.808,187
NM00101,1999,"Albuquerque, N.M.",420169,rape_per_100k,52.36,220
TX22001,1999,"Arlington, Texas",310910,rape_per_100k,35.058,109
GAAPD00,1999,Atlanta,411291,rape_per_100k,78.047,321
CO00101,1999,"Aurora, Colo.",255938,rape_per_100k,71.111,182
TX22701,1999,"Austin, Texas",560389,rape_per_100k,34.44,193
MDBPD00,1999,Baltimore,650588,rape_per_100k,57.486,374
MA01301,1999,Boston,557812,rape_per_100k,60.415,337
NY01401,1999,"Buffalo, N.Y.",301069,rape_per_100k,58.458,176
NC06001,1999,"Charlotte-Mecklenburg, N.C.",604931,rape_per_100k,43.311,262
ILCPD00,1999,Chicago,2821032,rape_per_100k,87.521,2469
OHCIP00,1999,Cincinnati,337815,rape_per_100k,73.709,249
OHCLP00,1999,Cleveland,497903,rape_per_100k,101.626,506
OHCOP00,1999,"Columbus, Ohio",673401,rape_per_100k,94.743,638
TXDPD00,1999,Dallas,1091386,rape_per_100k,60.748,663
CODPD00,1999,Denver,509624,rape_per_100k,48.86,249
MI82349,1999,Detroit,975020,rape_per_100k,81.024,790
TX07102,1999,"El Paso, Texas",623888,rape_per_100k,29.653,185
TX22012,1999,"Fort Worth, Texas",498883,rape_per_100k,57.328,286
CA01005,1999,"Fresno, Calif.",403966,rape_per_100k,39.607,160
HI00200,1999,Honolulu,866566,rape_per_100k,27.119,235
TXHPD00,1999,Houston,1812277,rape_per_100k,41.274,748
INIPD00,1999,Indianapolis,759066,rape_per_100k,55.858,424
FL01602,1999,"Jacksonville, Fla.",702462,rape_per_100k,65.342,459
MOKPD00,1999,"Kansas City, Mo.",443992,rape_per_100k,74.326,330
NV00201,1999,Las Vegas,922450,rape_per_100k,57.673,532
CA01941,1999,"Long Beach, Calif.",437218,rape_per_100k,27.218,119
CA01942,1999,Los Angeles,3650138,rape_per_100k,35.286,1288
TNMPD00,1999,"Memphis, Tenn.",609851,rape_per_100k,112.814,688
AZ00717,1999,"Mesa, Ariz.",368537,rape_per_100k,36.36,134
FL01306,1999,Miami,373450,rape_per_100k,30.258,113
WIMPD00,1999,Milwaukee,580899,rape_per_100k,46.824,272
MN02711,1999,Minneapolis,355949,rape_per_100k,126.704,451
TN01901,1999,"Nashville, Tenn.",522935,rape_per_100k,87.965,460
LANPD00,1999,New Orleans,465828,rape_per_100k,60.108,280
NY03030,1999,New York City,7429263,rape_per_100k,22.909,1702
NJNPD00,1999,"Newark, N.J.",268348,rape_per_100k,38.383,103
CA00109,1999,"Oakland, Calif.",371234,rape_per_100k,82.158,305
OK05506,1999,Oklahoma City,473772,rape_per_100k,84.007,398
NB02802,1999,"Omaha, Neb.",372364,rape_per_100k,46.728,174
FL04804,1999,"Orlando, Fla.",183547,rape_per_100k,92.075,169
PAPEP00,1999,Philadelphia,1435382,rape_per_100k,65.07,934
AZ00723,1999,Phoenix,1225881,rape_per_100k,32.63,400
PAPPD00,1999,Pittsburgh,347072,rape_per_100k,39.761,138
OR02602,1999,"Portland, Ore.",508984,rape_per_100k,66.8,340
NC09201,1999,"Raleigh, N.C.",263008,rape_per_100k,34.98,92
CA03404,1999,"Sacramento, Calif.",410089,rape_per_100k,34.87,143
UT01803,1999,Salt Lake City,177010,rape_per_100k,83.046,147
TXSPD00,1999,San Antonio,1130173,rape_per_100k,53.001,599
CA03711,1999,San Diego,1238549,rape_per_100k,28.663,355
CA03801,1999,San Francisco,756700,rape_per_100k,25.505,193
CA04313,1999,San Jose,875840,rape_per_100k,39.619,347
WASPD00,1999,Seattle,542954,rape_per_100k,34.625,188
MOSPD00,1999,"St. Louis, Mo.",340836,rape_per_100k,42.249,144
FL02902,1999,"Tampa, Fla.",292941,rape_per_100k,79.538,233
AZ01003,1999,"Tucson, Ariz.",471286,rape_per_100k,51.985,245
OK07205,1999,"Tulsa, Okla.",382673,rape_per_100k,61.41,235
VA12800,1999,"Virginia Beach, Va.",437660,rape_per_100k,24.448,107
DCMPD00,1999,"Washington, D.C.",519e3,rape_per_100k,47.784,248
KS08703,1999,"Wichita, Kan.",332286,rape_per_100k,50.86,169
NM00101,2000,"Albuquerque, N.M.",448607,rape_per_100k,53.276,239
TX22001,2000,"Arlington, Texas",332969,rape_per_100k,28.832,96
GAAPD00,2000,Atlanta,416474,rape_per_100k,66.751,278
CO00101,2000,"Aurora, Colo.",276393,rape_per_100k,59.698,165
TX22701,2000,"Austin, Texas",656562,rape_per_100k,57.725,379
MDBPD00,2000,Baltimore,651154,rape_per_100k,56.208,366
MA01301,2000,Boston,589141,rape_per_100k,55.165,325
NY01401,2000,"Buffalo, N.Y.",292648,rape_per_100k,60.141,176
NC06001,2000,"Charlotte-Mecklenburg, N.C.",625810,rape_per_100k,49.216,308
ILCPD00,2000,Chicago,2896016,rape_per_100k,69.095,2001
OHCIP00,2000,Cincinnati,331285,rape_per_100k,85.727,284
OHCLP00,2000,Cleveland,478403,rape_per_100k,128.553,615
OHCOP00,2000,"Columbus, Ohio",711470,rape_per_100k,81.24,578
TXDPD00,2000,Dallas,1188580,rape_per_100k,53.257,633
CODPD00,2000,Denver,554636,rape_per_100k,53.368,296
MI82349,2000,Detroit,951270,rape_per_100k,85.254,811
TX07102,2000,"El Paso, Texas",563662,rape_per_100k,33.353,188
TX22012,2000,"Fort Worth, Texas",534694,rape_per_100k,60.782,325
CA01005,2000,"Fresno, Calif.",427652,rape_per_100k,37.647,161
HI00200,2000,Honolulu,876303,rape_per_100k,27.388,240
TXHPD00,2000,Houston,1953631,rape_per_100k,41.615,813
INIPD00,2000,Indianapolis,793778,rape_per_100k,55.809,443
FL01602,2000,"Jacksonville, Fla.",735617,rape_per_100k,60.222,443
MOKPD00,2000,"Kansas City, Mo.",441545,rape_per_100k,70.208,310
NV00201,2000,Las Vegas,1060541,rape_per_100k,41.771,443
CA01941,2000,"Long Beach, Calif.",461522,rape_per_100k,24.701,114
CA01942,2000,Los Angeles,3694820,rape_per_100k,39.488,1459
TNMPD00,2000,"Memphis, Tenn.",650100,rape_per_100k,88.294,574
AZ00717,2000,"Mesa, Ariz.",396375,rape_per_100k,30.274,120
FL01306,2000,Miami,362470,rape_per_100k,32.554,118
WIMPD00,2000,Milwaukee,596974,rape_per_100k,50.756,303
MN02711,2000,Minneapolis,382618,rape_per_100k,110.293,422
TN01901,2000,"Nashville, Tenn.",553168,rape_per_100k,73.395,406
LANPD00,2000,New Orleans,484674,rape_per_100k,46.836,227
NY03030,2000,New York City,8008278,rape_per_100k,20.354,1630
NJNPD00,2000,"Newark, N.J.",273546,rape_per_100k,34.729,95
CA00109,2000,"Oakland, Calif.",399484,rape_per_100k,80.103,320
OK05506,2000,Oklahoma City,506132,rape_per_100k,76.66,388
NB02802,2000,"Omaha, Neb.",390007,rape_per_100k,48.461,189
FL04804,2000,"Orlando, Fla.",185951,rape_per_100k,75.826,141
PAPEP00,2000,Philadelphia,1517550,rape_per_100k,67.279,1021
AZ00723,2000,Phoenix,1321045,rape_per_100k,31.944,422
PAPPD00,2000,Pittsburgh,341247,rape_per_100k,37.509,128
OR02602,2000,"Portland, Ore.",529121,rape_per_100k,69.738,369
NC09201,2000,"Raleigh, N.C.",276093,rape_per_100k,32.236,89
CA03404,2000,"Sacramento, Calif.",407018,rape_per_100k,36.116,147
UT01803,2000,Salt Lake City,181743,rape_per_100k,75.381,137
TXSPD00,2000,San Antonio,1144646,rape_per_100k,39.838,456
CA03711,2000,San Diego,1223400,rape_per_100k,28.527,349
CA03801,2000,San Francisco,776733,rape_per_100k,29.482,229
CA04313,2000,San Jose,894943,rape_per_100k,37.656,337
WASPD00,2000,Seattle,563374,rape_per_100k,32.128,181
MOSPD00,2000,"St. Louis, Mo.",348189,rape_per_100k,32.166,112
FL02902,2000,"Tampa, Fla.",303447,rape_per_100k,77.444,235
AZ01003,2000,"Tucson, Ariz.",486699,rape_per_100k,72.94,355
OK07205,2000,"Tulsa, Okla.",393049,rape_per_100k,61.57,242
VA12800,2000,"Virginia Beach, Va.",425257,rape_per_100k,23.75,101
DCMPD00,2000,"Washington, D.C.",572059,rape_per_100k,43.877,251
KS08703,2000,"Wichita, Kan.",344284,rape_per_100k,51.121,176
NM00101,2001,"Albuquerque, N.M.",451098,rape_per_100k,48.548,219
TX22001,2001,"Arlington, Texas",340525,rape_per_100k,42.581,145
GAAPD00,2001,Atlanta,426511,rape_per_100k,86.047,367
CO00101,2001,"Aurora, Colo.",283876,rape_per_100k,68.692,195
TX22701,2001,"Austin, Texas",671462,rape_per_100k,40.806,274
MDBPD00,2001,Baltimore,660826,rape_per_100k,44.792,296
MA01301,2001,Boston,591944,rape_per_100k,60.985,361
NY01401,2001,"Buffalo, N.Y.",293187,rape_per_100k,78.107,229
NC06001,2001,"Charlotte-Mecklenburg, N.C.",636459,rape_per_100k,46.036,293
ILCPD00,2001,Chicago,2910709,rape_per_100k,67.887,1976
OHCIP00,2001,Cincinnati,331880,rape_per_100k,97.324,323
OHCLP00,2001,Cleveland,479263,rape_per_100k,130.2,624
OHCOP00,2001,"Columbus, Ohio",712748,rape_per_100k,84.462,602
TXDPD00,2001,Dallas,1215553,rape_per_100k,54.296,660
CODPD00,2001,Denver,569653,rape_per_100k,55.648,317
MI82349,2001,Detroit,956283,rape_per_100k,68.181,652
TX07102,2001,"El Paso, Texas",576453,rape_per_100k,35.215,203
TX22012,2001,"Fort Worth, Texas",546828,rape_per_100k,60.714,332
CA01005,2001,"Fresno, Calif.",435600,rape_per_100k,46.373,202
HI00200,2001,Honolulu,885605,rape_per_100k,33.085,293
TXHPD00,2001,Houston,1997965,rape_per_100k,47.298,945
INIPD00,2001,Indianapolis,798251,rape_per_100k,55.371,442
FL01602,2001,"Jacksonville, Fla.",754679,rape_per_100k,38.029,287
MOKPD00,2001,"Kansas City, Mo.",444267,rape_per_100k,71.804,319
NV00201,2001,Las Vegas,1117763,rape_per_100k,39.991,447
CA01941,2001,"Long Beach, Calif.",470099,rape_per_100k,26.59,125
CA01942,2001,Los Angeles,3763486,rape_per_100k,37.439,1409
TNMPD00,2001,"Memphis, Tenn.",655898,rape_per_100k,74.554,489
AZ00717,2001,"Mesa, Ariz.",410026,rape_per_100k,25.852,106
FL01306,2001,Miami,371863,rape_per_100k,31.732,118
WIMPD00,2001,Milwaukee,601229,rape_per_100k,49.066,295
MN02711,2001,Minneapolis,386726,rape_per_100k,103.174,399
TN01901,2001,"Nashville, Tenn.",555059,rape_per_100k,74.407,413
LANPD00,2001,New Orleans,484289,rape_per_100k,43.156,209
NY03030,2001,New York City,8023018,rape_per_100k,19.07,1530
NJNPD00,2001,"Newark, N.J.",275823,rape_per_100k,32.992,91
CA00109,2001,"Oakland, Calif.",406908,rape_per_100k,72.498,295
OK05506,2001,Oklahoma City,507517,rape_per_100k,79.8,405
NB02802,2001,"Omaha, Neb.",390456,rape_per_100k,40.209,157
FL04804,2001,"Orlando, Fla.",190769,rape_per_100k,70.766,135
PAPEP00,2001,Philadelphia,1518302,rape_per_100k,66.785,1014
AZ00723,2001,Phoenix,1366542,rape_per_100k,29.271,400
PAPPD00,2001,Pittsburgh,341414,rape_per_100k,39.249,134
OR02602,2001,"Portland, Ore.",537081,rape_per_100k,56.788,305
NC09201,2001,"Raleigh, N.C.",280791,rape_per_100k,32.408,91
CA03404,2001,"Sacramento, Calif.",414582,rape_per_100k,40.764,169
UT01803,2001,Salt Lake City,184723,rape_per_100k,65.503,121
